KartBlitz Leaderboard Backup
Generated (UTC): 2026-08-25T12:37:27.986Z
Registered devices: 7
Saved scores: 452
Saved online wins: 4

This file is a full snapshot of cloud leaderboard records (usernames and times).
Device tokens are omitted so the file is safe to keep in git.
Use this if D1 data is lost and you need to refer back to previous records.

------------------------------------------------------------------------------
REGISTERED USERNAMES
------------------------------------------------------------------------------
USERNAME        REGISTERED (UTC)          LAST SEEN (UTC)
LEAFERD         2026-08-18T10:21:09.992Z  2026-08-25T03:24:09.795Z
AAAAAAAAAAAA    2026-08-18T23:08:59.310Z  2026-08-23T07:45:58.595Z
SCOOPDOG        2026-08-18T23:09:51.022Z  2026-08-20T10:39:05.812Z
JAN             2026-08-20T00:29:04.489Z  2026-08-20T00:29:04.652Z
SCOOPDOG        2026-08-20T11:40:23.168Z  2026-08-22T00:48:09.056Z
NOTHECKER       2026-08-23T02:26:25.773Z  2026-08-23T02:43:27.435Z
NOTHECKER       2026-08-23T08:00:25.629Z  2026-08-24T03:26:36.189Z

------------------------------------------------------------------------------
SCORES (best lap first within each mode/track)
------------------------------------------------------------------------------
MODE      TRACK   TRACK NAME              USERNAME      BEST LAP    TOTAL       WINNER    CREATED (UTC)
      "trackName": "TITAN LOOP",
      "username": "SPEED3073",
      "bestLap": 60.08955423191662,
      "bestLapText": "1:00.090",
      "total": 183.35873221445198,
      "totalText": "3:03.359",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "RACER3772",
      "bestLap": 60.28413985581176,
      "bestLapText": "1:00.284",
      "total": 184.72174463147894,
      "totalText": "3:04.722",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "LAP3236",
      "bestLap": 60.45824967748389,
      "bestLapText": "1:00.458",
      "total": 182.84389837236841,
      "totalText": "3:02.844",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "NITRO7666",
      "bestLap": 60.77238782135862,
      "bestLapText": "1:00.772",
      "total": 185.14151374828236,
      "totalText": "3:05.142",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "WHEEL7935",
      "bestLap": 61.03088872762422,
      "bestLapText": "1:01.031",
      "total": 186.72484649842258,
      "totalText": "3:06.725",
      "winner": null,
      "createdAt": "2026-08-19T22:10:37.238Z",
      "updatedAt": "2026-08-19T22:10:37.238Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "POLE6417",
      "bestLap": 61.72524384196484,
      "bestLapText": "1:01.725",
      "total": 187.36740014994294,
      "totalText": "3:07.367",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "POLE8041",
      "bestLap": 61.86490016085586,
      "bestLapText": "1:01.865",
      "total": 185.5999779426757,
      "totalText": "3:05.600",
      "winner": null,
      "createdAt": "2026-08-19T22:10:37.238Z",
      "updatedAt": "2026-08-19T22:10:37.238Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "TURBO3976",
      "bestLap": 61.95852004888724,
      "bestLapText": "1:01.959",
      "total": 186.72233948845357,
      "totalText": "3:06.722",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "POLE3874",
      "bestLap": 62.32011015862911,
      "bestLapText": "1:02.320",
      "total": 188.5741857114225,
      "totalText": "3:08.574",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "POLE4218",
      "bestLap": 62.83126144066051,
      "bestLapText": "1:02.831",
      "total": 192.4775281825962,
      "totalText": "3:12.478",
      "winner": null,
      "createdAt": "2026-08-19T22:10:37.238Z",
      "updatedAt": "2026-08-19T22:10:37.238Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "BOOST6639",
      "bestLap": 63.13062379944198,
      "bestLapText": "1:03.131",
      "total": 193.34649980988328,
      "totalText": "3:13.346",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "WHEEL7037",
      "bestLap": 63.51076034023522,
      "bestLapText": "1:03.511",
      "total": 192.45569778331193,
      "totalText": "3:12.456",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "RACER2496",
      "bestLap": 63.6291114721807,
      "bestLapText": "1:03.629",
      "total": 194.06290182627754,
      "totalText": "3:14.063",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "DRIFT5016",
      "bestLap": 65.27070997056154,
      "bestLapText": "1:05.271",
      "total": 198.1921873826498,
      "totalText": "3:18.192",
      "winner": null,
      "createdAt": "2026-08-19T22:10:37.238Z",
      "updatedAt": "2026-08-19T22:10:37.238Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "DRIFT697",
      "bestLap": 65.44547697465629,
      "bestLapText": "1:05.445",
      "total": 197.76455886661506,
      "totalText": "3:17.765",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "WHEEL4449",
      "bestLap": 65.74179363907416,
      "bestLapText": "1:05.742",
      "total": 198.80143281622676,
      "totalText": "3:18.801",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "LAP7073",
      "bestLap": 66.29960078713718,
      "bestLapText": "1:06.300",
      "total": 201.99378651010122,
      "totalText": "3:21.994",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "SPEED4330",
      "bestLap": 66.40134985337004,
      "bestLapText": "1:06.401",
      "total": 200.4524848849111,
      "totalText": "3:20.452",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "BOOST8266",
      "bestLap": 66.52296323506623,
      "bestLapText": "1:06.523",
      "total": 200.06099923241638,
      "totalText": "3:20.061",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "WHEEL2454",
      "bestLap": 66.71584448999529,
      "bestLapText": "1:06.716",
      "total": 200.3704018781156,
      "totalText": "3:20.370",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 5,
      "trackName": "TITAN LOOP",
      "username": "LAP2864",
      "bestLap": 66.81668499063974,
      "bestLapText": "1:06.817",
      "total": 202.44706336599873,
      "totalText": "3:22.447",
      "winner": null,
      "createdAt": "2026-08-19T22:10:48.527Z",
      "updatedAt": "2026-08-19T22:10:48.527Z"
    },
    {
      "mode": "trial",
      "trackId": 6,
      "trackName": "AMBER HIGHWAY",
      "username": "SCOOPDOG",
      "bestLap": 51.34440000000596,
      "bestLapText": "0:51.344",
      "total": 103.95480000001191,
      "totalText": "1:43.955",
      "winner": null,
      "createdAt": "2026-08-21T00:46:51.933Z",
      "updatedAt": "2026-08-21T00:47:43.266Z"
    },
    {
      "mode": "trial",
      "trackId": 6,
      "trackName": "AMBER HIGHWAY",
      "username": "GRID6904",
      "bestLap": 53.0719837849556,
      "bestLapText": "0:53.072",
      "total": 160.32956177983854,
      "totalText": "2:40.330",
      "winner": null,
      "createdAt": "2026-08-20T00:34:52.852Z",
      "updatedAt": "2026-08-20T00:34:52.852Z"
    },
    {
      "mode": "trial",
      "trackId": 6,
      "trackName": "AMBER HIGHWAY",
      "username": "AAAAAAAAAAAA",
      "bestLap": 54.614,
      "bestLapText": "0:54.614",
      "total": 54.614,
      "totalText": "0:54.614",
      "winner": null,
      "createdAt": "2026-08-21T00:46:00.219Z",
      "updatedAt": "2026-08-21T00:46:00.219Z"
    },
    {
      "mode": "trial",
      "trackId": 6,
      "trackName": "AMBER HIGHWAY",
      "username": "TURBO4486",
      "bestLap": 54.868210564450784,
      "bestLapText": "0:54.868",
      "total": 165.47532177153914,
      "totalText": "2:45.475",
      "winner": null,
      "createdAt": "2026-08-20T00:34:52.852Z",
      "updatedAt": "2026-08-20T00:34:52.852Z"
    },
    {
      "mode": "trial",
      "trackId": 6,
      "trackName": "AMBER HIGHWAY",
      "username": "LAP4975",
      "bestLap": 55.288000808975866,
      "bestLapText": "0:55.288",
      "total": 169.67701887011629,
      "totalText": "2:49.677",
      "winner": null,
      "createdAt": "2026-08-20T00:34:52.852Z",
      "updatedAt": "2026-08-20T00:34:52.852Z"
    },
    {
      "mode": "trial",
      "trackId": 6,
      "trackName": "AMBER HIGHWAY",
      "username": "SPEED7890",
      "bestLap": 56.11490329399131,
      "bestLapText": "0:56.115",
      "total": 168.94438255353856,
      "totalText": "2:48.944",
      "winner": null,
      "createdAt": "2026-08-20T00:34:52.852Z",
      "updatedAt": "2026-08-20T00:34:52.852Z"
    },
    {
      "mode": "trial",
      "trackId": 6,
      "trackName": "AMBER HIGHWAY",
      "username": "TURBO4798",
      "bestLap": 56.35003251682815,
      "bestLapText": "0:56.350",
      "total": 169.5557547009296,
      "totalText": "2:49.556",
      "winner": null,
      "createdAt": "2026-08-20T00:34:52.852Z",
      "updatedAt": "2026-08-20T00:34:52.852Z"
    },
    {
      "mode": "trial",
      "trackId": 6,
      "trackName": "AMBER HIGHWAY",
      "username": "TURBO1857",
      "bestLap": 56.83478191253257,
      "bestLapText": "0:56.835",
      "total": 172.460494419434,
      "totalText": "2:52.460",
      "winner": null,
      "createdAt": "2026-08-20T00:34:52.852Z",
      "updatedAt": "2026-08-20T00:34:52.852Z"
    },
    {
      "mode": "trial",
      "trackId": 6,
      "trackName": "AMBER HIGHWAY",
      "username": "DRIFT6568",
      "bestLap": 57.0939359680798,
      "bestLapText": "0:57.094",
      "total": 172.45080129029247,
      "totalText": "2:52.451",
      "winner": null,
      "createdAt": "2026-08-20T00:34:52.852Z",
      "updatedAt": "2026-08-20T00:34:52.852Z"
    },
    {
      "mode": "trial",
      "trackId": 6,
      "trackName": "AMBER HIGHWAY",
      "username": "BOOST7611",
      "bestLap": 57.315463049270775,
      "bestLapText": "0:57.315",
      "total": 172.50308327853213,
      "totalText": "2:52.503",
      "winner": null,
      "createdAt": "2026-08-20T00:34:52.852Z",
      "updatedAt": "2026-08-20T00:34:52.852Z"
    },
    {
      "mode": "trial",
      "trackId": 6,
      "trackName": "AMBER HIGHWAY",
      "username": "WHEEL1202",
      "bestLap": 57.90003365593181,
      "bestLapText": "0:57.900",
      "total": 177.4841820362052,
      "totalText": "2:57.484",
      "winner": null,
      "createdAt": "2026-08-20T00:34:52.852Z",
      "updatedAt": "2026-08-20T00:34:52.852Z"
    },
    {
      "mode": "trial",
      "trackId": 6,
      "trackName": "AMBER HIGHWAY",
      "username": "SPEED8379",
      "bestLap": 57.96138209286439,
      "bestLapText": "0:57.961",
      "total": 174.4040160863542,
      "totalText": "2:54.404",
      "winner": null,
      "createdAt": "2026-08-20T00:34:52.852Z",
      "updatedAt": "2026-08-20T00:34:52.852Z"
    },
    {
      "mode": "trial",
      "trackId": 7,
      "trackName": "NEON CITY GP",
      "username": "TURBO7312",
      "bestLap": 66.5163447176748,
      "bestLapText": "1:06.516",
      "total": 200.77609597136794,
      "totalText": "3:20.776",
      "winner": null,
      "createdAt": "2026-08-20T00:34:55.963Z",
      "updatedAt": "2026-08-20T00:34:55.963Z"
    },
    {
      "mode": "trial",
      "trackId": 7,
      "trackName": "NEON CITY GP",
      "username": "POLE1410",
      "bestLap": 67.10309711158563,
      "bestLapText": "1:07.103",
      "total": 202.0039661103105,
      "totalText": "3:22.004",
      "winner": null,
      "createdAt": "2026-08-20T00:34:55.963Z",
      "updatedAt": "2026-08-20T00:34:55.963Z"
    },
    {
      "mode": "trial",
      "trackId": 7,
      "trackName": "NEON CITY GP",
      "username": "NOTHECKER",
      "bestLap": 69.07040000000038,
      "bestLapText": "1:09.070",
      "total": 69.07040000000038,
      "totalText": "1:09.070",
      "winner": null,
      "createdAt": "2026-08-23T08:22:40.129Z",
      "updatedAt": "2026-08-23T08:22:40.129Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "BOOST3656",
      "bestLap": 38.261630967567605,
      "bestLapText": "0:38.262",
      "total": 115.03192458992162,
      "totalText": "1:55.032",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "RACER5442",
      "bestLap": 38.530219074843515,
      "bestLapText": "0:38.530",
      "total": 119.10348118508676,
      "totalText": "1:59.103",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "WHEEL8061",
      "bestLap": 38.802149045165045,
      "bestLapText": "0:38.802",
      "total": 118.82383210573668,
      "totalText": "1:58.824",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "TURBO3538",
      "bestLap": 39.01469174035205,
      "bestLapText": "0:39.015",
      "total": 118.85286243065089,
      "totalText": "1:58.853",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "BOOST9001",
      "bestLap": 39.17383606118011,
      "bestLapText": "0:39.174",
      "total": 119.74968974825026,
      "totalText": "1:59.750",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "BOOST906",
      "bestLap": 39.22327976442492,
      "bestLapText": "0:39.223",
      "total": 117.86774287388265,
      "totalText": "1:57.868",
      "winner": null,
      "createdAt": "2026-08-20T00:35:01.051Z",
      "updatedAt": "2026-08-20T00:35:01.051Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "WHEEL2639",
      "bestLap": 39.413877238573306,
      "bestLapText": "0:39.414",
      "total": 119.43322117018215,
      "totalText": "1:59.433",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "GRID5839",
      "bestLap": 40.59908541077367,
      "bestLapText": "0:40.599",
      "total": 125.20136323480563,
      "totalText": "2:05.201",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "TURBO3043",
      "bestLap": 41.054277157767714,
      "bestLapText": "0:41.054",
      "total": 127.09853203602499,
      "totalText": "2:07.099",
      "winner": null,
      "createdAt": "2026-08-20T00:35:01.051Z",
      "updatedAt": "2026-08-20T00:35:01.051Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "POLE1247",
      "bestLap": 41.11210858407428,
      "bestLapText": "0:41.112",
      "total": 126.36802907992583,
      "totalText": "2:06.368",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "BOOST3405",
      "bestLap": 41.27663311797285,
      "bestLapText": "0:41.277",
      "total": 126.52340402654002,
      "totalText": "2:06.523",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "GRID4506",
      "bestLap": 41.7674638141394,
      "bestLapText": "0:41.767",
      "total": 127.53262934716734,
      "totalText": "2:07.533",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "POLE1725",
      "bestLap": 42.671841564561426,
      "bestLapText": "0:42.672",
      "total": 128.07655995335688,
      "totalText": "2:08.077",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "BOOST3399",
      "bestLap": 43.30045729013207,
      "bestLapText": "0:43.300",
      "total": 130.86479120739412,
      "totalText": "2:10.865",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "BOOST5210",
      "bestLap": 43.49161449110321,
      "bestLapText": "0:43.492",
      "total": 130.87732557172146,
      "totalText": "2:10.877",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "LAP2147",
      "bestLap": 43.86358478573214,
      "bestLapText": "0:43.864",
      "total": 133.04957565756297,
      "totalText": "2:13.050",
      "winner": null,
      "createdAt": "2026-08-20T00:35:01.051Z",
      "updatedAt": "2026-08-20T00:35:01.051Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "WHEEL7365",
      "bestLap": 43.916364745804614,
      "bestLapText": "0:43.916",
      "total": 132.59902986819782,
      "totalText": "2:12.599",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "WHEEL5095",
      "bestLap": 44.154161160233244,
      "bestLapText": "0:44.154",
      "total": 136.28111888902964,
      "totalText": "2:16.281",
      "winner": null,
      "createdAt": "2026-08-20T00:35:01.051Z",
      "updatedAt": "2026-08-20T00:35:01.051Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "POLE5514",
      "bestLap": 44.2705457398674,
      "bestLapText": "0:44.271",
      "total": 136.26305352992392,
      "totalText": "2:16.263",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "DRIFT3208",
      "bestLap": 44.30478948519441,
      "bestLapText": "0:44.305",
      "total": 136.03129020670227,
      "totalText": "2:16.031",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "WHEEL3157",
      "bestLap": 44.61994264018424,
      "bestLapText": "0:44.620",
      "total": 135.66543452865184,
      "totalText": "2:15.665",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "TURBO5717",
      "bestLap": 44.626717938365225,
      "bestLapText": "0:44.627",
      "total": 134.32441196229016,
      "totalText": "2:14.324",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "WHEEL7328",
      "bestLap": 44.75749324449336,
      "bestLapText": "0:44.757",
      "total": 136.6219825930567,
      "totalText": "2:16.622",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "WHEEL5030",
      "bestLap": 44.93339805202198,
      "bestLapText": "0:44.933",
      "total": 136.74945476474196,
      "totalText": "2:16.749",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "SPEED1536",
      "bestLap": 44.98413014459389,
      "bestLapText": "0:44.984",
      "total": 135.02070322141478,
      "totalText": "2:15.021",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "NITRO158",
      "bestLap": 45.30831832441877,
      "bestLapText": "0:45.308",
      "total": 136.07934514876663,
      "totalText": "2:16.079",
      "winner": null,
      "createdAt": "2026-08-20T00:35:01.051Z",
      "updatedAt": "2026-08-20T00:35:01.051Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "WHEEL8098",
      "bestLap": 45.59715603362696,
      "bestLapText": "0:45.597",
      "total": 137.99629683992165,
      "totalText": "2:17.996",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "LAP5512",
      "bestLap": 45.714826079621844,
      "bestLapText": "0:45.715",
      "total": 140.77735232882785,
      "totalText": "2:20.777",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 0,
      "trackName": "SUNSET SPEEDWAY",
      "username": "LAP2671",
      "bestLap": 45.85458047547734,
      "bestLapText": "0:45.855",
      "total": 138.14420218413613,
      "totalText": "2:18.144",
      "winner": null,
      "createdAt": "2026-08-20T00:35:09.723Z",
      "updatedAt": "2026-08-20T00:35:09.723Z"
    },
    {
      "mode": "versus",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "GRID1005",
      "bestLap": 34.27532705952966,
      "bestLapText": "0:34.275",
      "total": 106.64212657755132,
      "totalText": "1:46.642",
      "winner": null,
      "createdAt": "2026-08-20T00:35:12.204Z",
      "updatedAt": "2026-08-20T00:35:12.204Z"
    },
    {
      "mode": "versus",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "RACER284",
      "bestLap": 34.35767237960098,
      "bestLapText": "0:34.358",
      "total": 105.63740012521905,
      "totalText": "1:45.637",
      "winner": null,
      "createdAt": "2026-08-20T00:35:12.204Z",
      "updatedAt": "2026-08-20T00:35:12.204Z"
    },
    {
      "mode": "versus",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "GRID4443",
      "bestLap": 34.64472577217793,
      "bestLapText": "0:34.645",
      "total": 104.87661620920876,
      "totalText": "1:44.877",
      "winner": null,
      "createdAt": "2026-08-20T00:35:12.204Z",
      "updatedAt": "2026-08-20T00:35:12.204Z"
    },
    {
      "mode": "versus",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "TURBO755",
      "bestLap": 34.91755175754946,
      "bestLapText": "0:34.918",
      "total": 108.14201628802492,
      "totalText": "1:48.142",
      "winner": null,
      "createdAt": "2026-08-20T00:35:12.204Z",
      "updatedAt": "2026-08-20T00:35:12.204Z"
    },
    {
      "mode": "versus",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "POLE5770",
      "bestLap": 35.39902165852938,
      "bestLapText": "0:35.399",
      "total": 108.48819578946625,
      "totalText": "1:48.488",
      "winner": null,
      "createdAt": "2026-08-20T00:35:12.204Z",
      "updatedAt": "2026-08-20T00:35:12.204Z"
    },
    {
      "mode": "versus",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "POLE7614",
      "bestLap": 35.49895053791111,
      "bestLapText": "0:35.499",
      "total": 107.40040380447779,
      "totalText": "1:47.400",
      "winner": null,
      "createdAt": "2026-08-20T00:35:12.204Z",
      "updatedAt": "2026-08-20T00:35:12.204Z"
    },
    {
      "mode": "versus",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "NITRO2138",
      "bestLap": 35.565236448720846,
      "bestLapText": "0:35.565",
      "total": 108.9843009278327,
      "totalText": "1:48.984",
      "winner": null,
      "createdAt": "2026-08-20T00:35:12.204Z",
      "updatedAt": "2026-08-20T00:35:12.204Z"
    },
    {
      "mode": "versus",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "LAP2861",
      "bestLap": 36.814877185351676,
      "bestLapText": "0:36.815",
      "total": 112.87943490563275,
      "totalText": "1:52.879",
      "winner": null,
      "createdAt": "2026-08-20T00:35:12.204Z",
      "updatedAt": "2026-08-20T00:35:12.204Z"
    },
    {
      "mode": "versus",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "LAP4817",
      "bestLap": 37.2075017425668,
      "bestLapText": "0:37.208",
      "total": 115.11159913000864,
      "totalText": "1:55.112",
      "winner": null,
      "createdAt": "2026-08-20T00:35:12.204Z",
      "updatedAt": "2026-08-20T00:35:12.204Z"
    },
    {
      "mode": "versus",
      "trackId": 1,
      "trackName": "MEADOW PARK",
      "username": "DRIFT6722",
      "bestLap": 37.53096028176275,
